match_date,home_team,away_team,closing_home_odds,closing_draw_odds,closing_away_odds,closing_ou_main_line,closing_over_odds,closing_under_odds,home_goals,away_goals,market_snapshot_lead_minutes,competition,neutral_venue,lineup_completeness,closing_ah_main_line,closing_fair_total_override,bookmaker_count
2025-04-27,Juventus,Monza,1.18,7.11,15.31,2.5,1.55,2.43,2,0,,I1,0,,-2,,
2025-04-27,Atalanta,Lecce,1.23,6.32,12.23,2.5,1.56,2.41,1,1,,I1,0,,-1.75,,
2025-04-27,Napoli,Torino,1.42,4.43,8.17,2.5,2.01,1.81,2,0,,I1,0,,-1.25,,
2025-04-28,Udinese,Bologna,4.47,3.44,1.86,2.5,2.26,1.64,0,0,,I1,0,,0.5,,
2025-04-28,Lazio,Parma,1.51,4.4,6.17,2.5,1.74,2.09,2,2,,I1,0,,-1,,
2025-04-28,Verona,Cagliari,2.6,2.79,3.24,2.5,2.52,1.51,0,2,,I1,0,,-0.25,,
2025-05-02,Torino,Venezia,2.48,2.96,3.28,2.5,2.42,1.57,1,1,,I1,0,,-0.25,,
2025-05-03,Cagliari,Udinese,2.21,3.16,3.53,2.5,2.34,1.6,1,2,,I1,0,,-0.25,,
2025-05-03,Parma,Como,3.1,3.38,2.31,2.5,1.88,1.93,0,1,,I1,0,,0.25,,
2025-05-03,Lecce,Napoli,6.55,4.08,1.53,2.5,2.01,1.81,0,1,,I1,0,,1,,
2025-05-03,Inter,Verona,1.33,5.03,9.61,2.5,1.84,1.98,1,0,,I1,0,,-1.5,,
2025-05-04,Empoli,Lazio,4.42,3.62,1.82,2.5,2.01,1.81,0,1,,I1,0,,0.5,,
2025-05-04,Monza,Atalanta,12.68,6.51,1.22,2.5,1.47,2.59,0,4,,I1,0,,1.75,,
2025-05-04,Roma,Fiorentina,1.65,3.85,5.32,2.5,1.98,1.84,1,0,,I1,0,,-0.75,,
2025-05-04,Bologna,Juventus,2.43,3.1,3.15,2.5,2.34,1.6,1,1,,I1,0,,-0.25,,
2025-05-05,Genoa,Milan,4.48,3.7,1.79,2.5,1.93,1.88,1,2,,I1,0,,0.75,,
2025-05-09,Milan,Bologna,2.35,3.38,3.05,2.5,1.96,1.87,3,1,,I1,0,,-0.25,,
2025-05-10,Como,Cagliari,1.75,3.76,4.66,2.5,1.9,1.92,3,1,,I1,0,,-0.75,,
2025-05-10,Lazio,Juventus,2.46,3.2,3.03,2.5,2.19,1.67,1,1,,I1,0,,-0.25,,
2025-05-10,Empoli,Parma,2.14,3.39,3.48,2.5,2.0,1.82,2,1,,I1,0,,-0.25,,
2025-05-11,Udinese,Monza,1.48,4.35,6.8,2.5,1.85,1.97,1,2,,I1,0,,-1,,
2025-05-11,Verona,Lecce,2.22,3.03,3.72,2.5,2.25,1.64,1,1,,I1,0,,-0.25,,
2025-05-11,Torino,Inter,5.93,4.1,1.56,2.5,1.95,1.87,0,2,,I1,0,,1,,
2025-05-11,Napoli,Genoa,1.29,5.08,11.88,2.5,2.01,1.81,2,2,,I1,0,,-1.5,,
2025-05-12,Venezia,Fiorentina,3.06,3.2,2.41,2.5,2.23,1.65,2,1,,I1,0,,0.25,,
2025-05-12,Atalanta,Roma,1.99,3.54,3.71,2.5,1.81,2.01,2,1,,I1,0,,-0.5,,
2025-05-17,Genoa,Atalanta,4.54,3.79,1.76,2.5,1.84,1.98,2,3,,I1,0,,0.75,,
2025-05-18,Cagliari,Venezia,2.58,3.01,3.02,2.5,2.16,1.7,3,0,,I1,0,,0,,
2025-05-18,Fiorentina,Bologna,2.77,3.12,2.71,2.5,2.29,1.63,3,2,,I1,0,,0,,
2025-05-18,Inter,Lazio,1.63,4.13,5.06,2.5,1.76,2.07,2,2,,I1,0,,-0.75,,
2025-05-18,Juventus,Udinese,1.36,4.82,9.02,2.5,1.9,1.92,2,0,,I1,0,,-1.25,,
2025-05-18,Lecce,Torino,1.86,3.38,4.58,2.5,2.29,1.62,1,0,,I1,0,,-0.5,,
2025-05-18,Monza,Empoli,4.88,3.63,1.74,2.5,2.16,1.69,1,3,,I1,0,,0.75,,
2025-05-18,Parma,Napoli,6.32,4.19,1.52,2.5,1.93,1.89,0,0,,I1,0,,1,,
2025-05-18,Roma,Milan,2.31,3.54,2.97,2.5,1.73,2.12,3,1,,I1,0,,-0.25,,
2025-05-18,Verona,Como,3.48,3.32,2.16,2.5,2.06,1.77,1,1,,I1,0,,0.25,,
2025-05-23,Como,Inter,4.82,4.3,1.65,2.5,1.59,2.38,0,2,,I1,0,,0.75,,
2025-05-23,Napoli,Cagliari,1.19,6.94,14.74,2.5,1.52,2.5,2,0,,I1,0,,-2,,
2025-05-24,Bologna,Genoa,1.5,4.45,6.3,2.5,1.72,2.13,1,3,,I1,0,,-1,,
2025-05-24,Milan,Monza,1.22,7.1,11.13,2.5,1.31,3.31,2,0,,I1,0,,-2,,
2025-05-25,Atalanta,Parma,1.76,3.63,4.84,2.5,1.69,2.17,2,3,,I1,0,,-0.75,,
2025-05-25,Empoli,Verona,1.98,3.24,4.21,2.5,2.39,1.57,1,2,,I1,0,,-0.5,,
2025-05-25,Lazio,Lecce,1.56,3.72,7.09,2.5,1.82,2.01,0,1,,I1,0,,-1,,
2025-05-25,Torino,Roma,5.74,4.16,1.57,2.5,1.9,1.91,0,2,,I1,0,,1,,
2025-05-25,Udinese,Fiorentina,3.68,3.64,1.99,2.5,1.95,1.87,2,3,,I1,0,,0.5,,
2025-05-25,Venezia,Juventus,5.8,4.23,1.55,2.5,1.85,1.97,2,3,,I1,0,,1,,
2025-08-23,Genoa,Lecce,1.91,3.28,4.29,2.5,2.36,1.55,0,0,,I1,0,,-0.5,,
2025-08-23,Sassuolo,Napoli,6.08,4.02,1.54,2.5,1.92,1.83,0,2,,I1,0,,1,,
2025-08-23,Milan,Cremonese,1.34,5.09,8.57,2.5,1.61,2.25,1,2,,I1,0,,-1.5,,
2025-08-23,Roma,Bologna,2.1,3.28,3.56,2.5,2.11,1.69,1,0,,I1,0,,-0.25,,
2025-08-24,Cagliari,Fiorentina,3.17,3.27,2.25,2.5,2.03,1.74,1,1,,I1,0,,0.25,,
2025-08-24,Como,Lazio,2.44,3.29,2.86,2.5,1.98,1.78,2,0,,I1,0,,-0.25,,
2025-08-24,Atalanta,Pisa,1.38,4.86,7.63,2.5,1.61,2.24,1,1,,I1,0,,-1.5,,
2025-08-24,Juventus,Parma,1.42,4.58,7.26,2.5,1.72,2.06,2,0,,I1,0,,-1.25,,
2025-08-25,Udinese,Verona,1.95,3.33,3.95,2.5,2.14,1.67,1,1,,I1,0,,-0.5,,
2025-08-25,Inter,Torino,1.41,4.67,7.28,2.5,1.68,2.12,5,0,,I1,0,,-1.25,,
2025-08-29,Cremonese,Sassuolo,2.55,3.2,2.82,2.5,2.04,1.74,3,2,,I1,0,,0,,
2025-08-29,Lecce,Milan,6.03,3.94,1.57,2.5,1.96,1.81,0,2,,I1,0,,1,,
2025-08-30,Bologna,Como,2.42,3.14,3.04,2.5,2.23,1.61,1,0,,I1,0,,-0.25,,
2025-08-30,Parma,Atalanta,3.82,3.49,1.96,2.5,1.86,1.89,1,1,,I1,0,,0.5,,
2025-08-30,Napoli,Cagliari,1.3,5.23,10.34,2.5,1.78,1.98,1,0,,I1,0,,-1.5,,
2025-08-30,Pisa,Roma,4.96,3.69,1.7,2.5,1.97,1.79,0,1,,I1,0,,0.75,,
2025-08-31,Genoa,Juventus,4.38,3.36,1.86,2.5,2.28,1.59,0,1,,I1,0,,0.5,,
2025-08-31,Torino,Fiorentina,3.13,3.15,2.36,2.5,2.24,1.6,0,0,,I1,0,,0.25,,
2025-08-31,Inter,Udinese,1.31,5.31,9.22,2.5,1.61,2.24,1,2,,I1,0,,-1.5,,
2025-08-31,Lazio,Verona,1.45,4.41,6.9,2.5,1.84,1.91,4,0,,I1,0,,-1.25,,
2025-09-13,Cagliari,Parma,2.17,3.21,3.49,2.5,2.21,1.63,2,0,,I1,0,,-0.25,,
2025-09-13,Juventus,Inter,2.72,3.03,2.77,2.5,2.2,1.63,4,3,,I1,0,,0,,
2025-09-13,Fiorentina,Napoli,3.43,3.14,2.22,2.5,2.32,1.57,1,3,,I1,0,,0.25,,
2025-09-14,Roma,Torino,1.51,4.08,6.65,2.5,1.99,1.77,0,1,,I1,0,,-1,,
2025-09-14,Atalanta,Lecce,1.4,4.56,7.85,2.5,1.75,2.02,4,1,,I1,0,,-1.25,,
2025-09-14,Pisa,Udinese,2.78,3.08,2.64,2.5,2.28,1.59,0,1,,I1,0,,0,,
2025-09-14,Sassuolo,Lazio,3.49,3.49,2.04,2.5,1.84,1.92,1,0,,I1,0,,0.5,,
2025-09-14,Milan,Bologna,1.89,3.48,4.04,2.5,1.91,1.84,1,0,,I1,0,,-0.5,,
2025-09-15,Verona,Cremonese,2.34,3.13,3.16,2.5,2.24,1.61,0,0,,I1,0,,-0.25,,
2025-09-15,Como,Genoa,1.64,3.68,5.5,2.5,2.08,1.71,1,1,,I1,0,,-0.75,,
2025-09-19,Lecce,Cagliari,2.8,2.9,2.78,2.5,2.55,1.49,1,2,,I1,0,,0,,
2025-09-20,Bologna,Genoa,1.82,3.3,4.78,2.5,2.39,1.54,2,1,,I1,0,,-0.5,,
2025-09-20,Verona,Juventus,6.5,3.85,1.55,2.5,2.18,1.64,1,1,,I1,0,,1,,
2025-09-20,Udinese,Milan,4.31,3.57,1.82,2.5,1.99,1.78,0,3,,I1,0,,0.5,,
2025-09-21,Lazio,Roma,2.81,3.13,2.58,2.5,2.19,1.64,0,1,,I1,0,,0,,
2025-09-21,Cremonese,Parma,2.52,3.13,2.87,2.5,2.24,1.61,0,0,,I1,0,,0,,
2025-09-21,Torino,Atalanta,3.39,3.28,2.14,2.5,2.15,1.66,0,3,,I1,0,,0.25,,
2025-09-21,Fiorentina,Como,2.59,3.2,2.73,2.5,2.09,1.7,1,2,,I1,0,,0,,
2025-09-21,Inter,Sassuolo,1.27,5.65,10.36,2.5,1.54,2.36,2,1,,I1,0,,-1.75,,
2025-09-22,Napoli,Pisa,1.24,5.73,12.86,2.5,1.78,1.98,3,2,,I1,0,,-1.75,,
2025-09-27,Como,Cremonese,1.44,4.41,7.45,2.5,1.85,1.9,1,1,,I1,0,,-1.25,,
2025-09-27,Juventus,Atalanta,1.86,3.55,4.16,2.5,1.97,1.79,1,1,,I1,0,,-0.5,,
2025-09-27,Cagliari,Inter,5.85,4.16,1.54,2.5,1.76,2.01,0,2,,I1,0,,1,,
2025-09-28,Sassuolo,Udinese,2.27,3.25,3.15,2.5,2.07,1.71,3,1,,I1,0,,-0.25,,
2025-09-28,Pisa,Fiorentina,3.31,3.2,2.24,2.5,2.25,1.61,0,0,,I1,0,,0.25,,
2025-09-28,Roma,Verona,1.42,4.21,8.09,2.5,2.08,1.71,2,0,,I1,0,,-1.25,,
2025-09-28,Lecce,Bologna,3.94,3.07,2.06,2.5,2.52,1.49,2,2,,I1,0,,0.5,,
2025-09-28,Milan,Napoli,2.36,3.19,3.08,2.5,2.12,1.68,2,1,,I1,0,,-0.25,,
2025-09-29,Parma,Torino,2.24,3.13,3.35,2.5,2.19,1.64,2,1,,I1,0,,-0.25,,
2025-09-29,Genoa,Lazio,2.97,3.06,2.5,2.5,2.29,1.58,0,3,,I1,0,,0,,
2025-10-03,Verona,Sassuolo,2.45,3.12,2.99,2.5,2.22,1.62,0,1,,I1,0,,-0.25,,
2025-10-04,Lazio,Torino,1.71,3.56,5.11,2.5,2.06,1.72,3,3,,I1,0,,-0.75,,
2025-10-04,Parma,Lecce,1.83,3.54,4.33,2.5,2.14,1.67,0,1,,I1,0,,-0.5,,
2025-10-04,Inter,Cremonese,1.18,6.95,14.36,2.5,1.47,2.58,4,1,,I1,0,,-2,,
2025-10-04,Atalanta,Como,2.18,3.43,3.21,2.5,1.74,2.03,1,1,,I1,0,,-0.25,,
2025-10-05,Udinese,Cagliari,2.17,3.19,3.51,2.5,2.26,1.6,1,1,,I1,0,,-0.25,,
2025-10-05,Bologna,Pisa,1.6,3.77,5.86,2.5,2.18,1.64,4,0,,I1,0,,-0.75,,
2025-10-05,Fiorentina,Roma,2.94,3.26,2.39,2.5,2.02,1.74,1,2,,I1,0,,0,,
2025-10-05,Napoli,Genoa,1.47,4.0,7.55,2.5,2.22,1.63,2,1,,I1,0,,-1,,
2025-10-05,Juventus,Milan,2.63,3.19,2.71,2.5,2.05,1.72,0,0,,I1,0,,0,,
2025-10-18,Lecce,Sassuolo,2.91,3.14,2.51,2.5,2.18,1.64,0,0,,I1,0,,0,,
2025-10-18,Pisa,Verona,2.52,3.08,2.94,2.5,2.33,1.56,0,0,,I1,0,,0,,
2025-10-18,Torino,Napoli,4.98,3.41,1.77,2.5,2.14,1.67,1,0,,I1,0,,0.75,,
2025-10-18,Roma,Inter,3.24,3.22,2.27,2.5,2.06,1.72,0,1,,I1,0,,0.25,,
2025-10-19,Como,Juventus,2.92,3.24,2.43,2.5,2.07,1.71,2,0,,I1,0,,0.25,,
2025-10-19,Cagliari,Bologna,3.54,3.22,2.13,2.5,2.24,1.61,0,2,,I1,0,,0.25,,
2025-10-19,Genoa,Parma,2.1,3.07,3.83,2.5,2.45,1.52,0,0,,I1,0,,-0.25,,
2025-10-19,Atalanta,Lazio,1.7,3.88,4.59,2.5,1.78,1.99,0,0,,I1,0,,-0.75,,
2025-10-19,Milan,Fiorentina,1.52,4.16,6.06,2.5,1.83,1.93,2,1,,I1,0,,-1,,
2025-10-20,Cremonese,Udinese,2.96,3.15,2.44,2.5,2.18,1.65,1,1,,I1,0,,0.25,,
2025-10-24,Milan,Pisa,1.3,5.19,10.14,2.5,1.77,2.01,2,2,,I1,0,,-1.5,,
2025-10-25,Parma,Como,3.8,3.46,1.97,2.5,1.99,1.78,0,0,,I1,0,,0.5,,
2025-10-25,Udinese,Lecce,1.8,3.45,4.64,2.5,2.18,1.65,3,2,,I1,0,,-0.5,,
2025-10-25,Napoli,Inter,2.96,3.17,2.45,2.5,2.08,1.7,3,1,,I1,0,,0,,
2025-10-25,Cremonese,Atalanta,5.24,4.01,1.62,2.5,1.81,1.94,1,1,,I1,0,,0.75,,
2025-10-26,Torino,Genoa,2.3,2.94,3.47,2.5,2.63,1.45,2,1,,I1,0,,-0.25,,
2025-10-26,Sassuolo,Roma,4.33,3.53,1.83,2.5,2.06,1.72,0,1,,I1,0,,0.5,,
2025-10-26,Verona,Cagliari,2.24,3.06,3.47,2.5,2.45,1.51,2,2,,I1,0,,-0.25,,
2025-10-26,Fiorentina,Bologna,2.66,3.13,2.73,2.5,2.24,1.61,2,2,,I1,0,,0,,
2025-10-26,Lazio,Juventus,3.2,3.14,2.31,2.5,2.2,1.63,1,0,,I1,0,,0.25,,
2025-10-28,Lecce,Napoli,6.71,3.81,1.54,2.5,2.17,1.66,0,1,,I1,0,,1,,
2025-10-28,Atalanta,Milan,2.61,3.26,2.68,2.5,1.91,1.85,1,1,,I1,0,,0,,
2025-10-29,Como,Verona,1.6,3.7,6.03,2.5,2.12,1.72,3,1,,I1,0,,-0.75,,
2025-10-29,Juventus,Udinese,1.44,4.32,7.42,2.5,1.91,1.86,3,1,,I1,0,,-1.25,,
2025-10-29,Roma,Parma,1.5,4.04,6.86,2.5,2.05,1.72,2,1,,I1,0,,-1,,
2025-10-29,Bologna,Torino,1.77,3.45,4.86,2.5,2.22,1.62,0,0,,I1,0,,-0.75,,
2025-10-29,Genoa,Cremonese,1.84,3.28,4.72,2.5,2.44,1.52,0,2,,I1,0,,-0.5,,
2025-10-29,Inter,Fiorentina,1.38,4.77,8.1,2.5,1.69,2.1,3,0,,I1,0,,-1.25,,
2025-10-30,Cagliari,Sassuolo,2.54,3.17,2.83,2.5,2.16,1.66,1,2,,I1,0,,0,,
2025-10-30,Pisa,Lazio,3.64,3.22,2.09,2.5,2.2,1.63,0,0,,I1,0,,0.25,,
2025-11-01,Udinese,Atalanta,4.3,3.69,1.8,2.5,1.82,1.93,1,0,,I1,0,,0.75,,
2025-11-01,Napoli,Como,1.93,3.21,4.35,2.5,2.16,1.66,0,0,,I1,0,,-0.5,,
2025-11-01,Cremonese,Juventus,6.8,4.2,1.48,2.5,1.91,1.85,1,2,,I1,0,,1,,
2025-11-02,Verona,Inter,7.59,4.7,1.39,2.5,1.76,2.01,1,2,,I1,0,,1.25,,
2025-11-02,Fiorentina,Lecce,1.62,3.73,5.62,2.5,2.12,1.68,0,1,,I1,0,,-0.75,,
2025-11-02,Torino,Pisa,1.93,3.29,4.16,2.5,2.25,1.6,2,2,,I1,0,,-0.5,,
2025-11-02,Parma,Bologna,4.02,3.08,2.05,2.5,2.4,1.53,1,3,,I1,0,,0.5,,
2025-11-02,Milan,Roma,2.13,3.12,3.68,2.5,2.21,1.63,1,0,,I1,0,,-0.25,,
2025-11-03,Sassuolo,Genoa,2.42,3.02,3.12,2.5,2.4,1.53,1,2,,I1,0,,-0.25,,
2025-11-03,Lazio,Cagliari,1.55,3.95,6.05,2.5,1.93,1.83,2,0,,I1,0,,-1,,
2025-11-07,Pisa,Cremonese,2.26,3.03,3.49,2.5,2.35,1.57,1,0,,I1,0,,-0.25,,
2025-11-08,Como,Cagliari,1.48,4.27,6.69,2.5,1.86,1.9,0,0,,I1,0,,-1,,
2025-11-08,Lecce,Verona,2.73,2.86,2.91,2.5,2.57,1.48,0,0,,I1,0,,0,,
2025-11-08,Juventus,Torino,1.49,4.07,7.02,2.5,2.0,1.76,0,0,,I1,0,,-1,,
2025-11-08,Parma,Milan,5.89,3.87,1.58,2.5,2.07,1.71,2,2,,I1,0,,1,,
2025-11-09,Atalanta,Sassuolo,1.43,4.61,6.8,2.5,1.65,2.17,0,3,,I1,0,,-1.25,,
2025-11-09,Bologna,Napoli,2.97,3.01,2.55,2.5,2.45,1.52,2,0,,I1,0,,0,,
2025-11-09,Genoa,Fiorentina,2.78,2.97,2.73,2.5,2.47,1.51,2,2,,I1,0,,0,,
2025-11-09,Roma,Udinese,1.55,3.94,6.05,2.5,1.99,1.77,2,0,,I1,0,,-1,,
2025-11-09,Inter,Lazio,1.35,5.02,8.09,2.5,1.65,2.16,2,0,,I1,0,,-1.5,,
2025-11-22,Cagliari,Genoa,2.84,2.93,2.72,2.5,2.64,1.45,3,3,,I1,0,,0,,
2025-11-22,Udinese,Bologna,3.74,3.19,2.08,2.5,2.24,1.61,0,3,,I1,0,,0.25,,
2025-11-22,Fiorentina,Juventus,3.8,3.38,2.0,2.5,2.08,1.71,1,1,,I1,0,,0.5,,
2025-11-22,Napoli,Atalanta,2.19,3.25,3.4,2.5,2.05,1.73,3,1,,I1,0,,-0.25,,
2025-11-23,Verona,Parma,2.29,3.05,3.36,2.5,2.48,1.5,1,2,,I1,0,,-0.25,,
2025-11-23,Cremonese,Roma,5.62,3.74,1.62,2.5,2.07,1.71,1,3,,I1,0,,0.75,,
2025-11-23,Lazio,Lecce,1.61,3.7,5.83,2.5,2.15,1.65,2,0,,I1,0,,-0.75,,
2025-11-23,Inter,Milan,1.91,3.44,3.95,2.5,1.85,1.9,0,1,,I1,0,,-0.5,,
2025-11-24,Torino,Como,3.42,3.19,2.18,2.5,2.26,1.6,1,5,,I1,0,,0.25,,
2025-11-24,Sassuolo,Pisa,2.04,3.22,3.8,2.5,2.22,1.62,2,2,,I1,0,,-0.5,,
2025-11-28,Como,Sassuolo,1.69,3.76,4.93,2.5,1.89,1.86,2,0,,I1,0,,-0.75,,
2025-11-29,Genoa,Verona,2.04,3.01,4.13,2.5,2.69,1.44,2,1,,I1,0,,-0.5,,
2025-11-29,Parma,Udinese,2.64,3.09,2.8,2.5,2.25,1.6,0,2,,I1,0,,0,,
2025-11-29,Juventus,Cagliari,1.31,4.92,10.14,2.5,1.91,1.85,2,1,,I1,0,,-1.5,,
2025-11-29,Milan,Lazio,1.61,3.78,5.72,2.5,2.1,1.69,1,0,,I1,0,,-0.75,,
2025-11-30,Lecce,Torino,2.95,2.95,2.61,2.5,2.59,1.47,2,1,,I1,0,,0,,
2025-11-30,Pisa,Inter,9.34,5.16,1.31,2.5,1.72,2.06,0,2,,I1,0,,1.5,,
2025-11-30,Atalanta,Fiorentina,1.71,3.78,4.65,2.5,1.85,1.9,2,0,,I1,0,,-0.75,,
2025-11-30,Roma,Napoli,2.54,2.89,3.08,2.5,2.46,1.52,0,1,,I1,0,,0,,
2025-12-01,Bologna,Cremonese,1.45,4.15,7.53,2.5,2.01,1.76,1,3,,I1,0,,-1,,
2025-12-06,Sassuolo,Fiorentina,2.87,3.21,2.5,2.5,2.06,1.72,3,1,,I1,0,,0,,
2025-12-06,Inter,Como,1.52,4.21,6.04,2.5,1.76,2.0,4,0,,I1,0,,-1,,
2025-12-06,Verona,Atalanta,5.08,3.85,1.66,2.5,1.91,1.85,3,1,,I1,0,,0.75,,
2025-12-07,Cremonese,Lecce,2.43,3.01,3.15,2.5,2.47,1.51,2,0,,I1,0,,-0.25,,
2025-12-07,Cagliari,Roma,5.26,3.6,1.68,2.5,2.16,1.65,1,0,,I1,0,,0.75,,
2025-12-07,Lazio,Bologna,2.6,3.02,2.87,2.5,2.43,1.52,1,1,,I1,0,,0,,
2025-12-07,Napoli,Juventus,2.37,2.97,3.28,2.5,2.44,1.52,2,1,,I1,0,,-0.25,,
2025-12-08,Pisa,Parma,2.38,2.99,3.23,2.5,2.43,1.52,0,1,,I1,0,,-0.25,,
2025-12-08,Udinese,Genoa,2.42,3.02,3.13,2.5,2.43,1.53,1,2,,I1,0,,-0.25,,
2025-12-08,Torino,Milan,4.53,3.5,1.79,2.5,2.02,1.75,2,3,,I1,0,,0.5,,
2025-12-12,Lecce,Pisa,2.47,2.83,3.3,2.5,2.7,1.43,1,0,,I1,0,,-0.25,,
2025-12-13,Torino,Cremonese,1.96,3.21,4.15,2.5,2.19,1.64,1,0,,I1,0,,-0.5,,
2025-12-13,Parma,Lazio,3.62,3.25,2.09,2.5,2.24,1.61,0,1,,I1,0,,0.25,,
2025-12-13,Atalanta,Cagliari,1.32,5.14,9.23,2.5,1.67,2.13,2,1,,I1,0,,-1.5,,
2025-12-14,Milan,Sassuolo,1.4,4.54,7.72,2.5,1.77,1.98,2,2,,I1,0,,-1.25,,
2025-12-14,Fiorentina,Verona,1.82,3.42,4.51,2.5,2.17,1.65,1,2,,I1,0,,-0.5,,
2025-12-14,Udinese,Napoli,4.38,3.33,1.86,2.5,2.29,1.58,1,0,,I1,0,,0.5,,
2025-12-14,Genoa,Inter,6.37,4.2,1.67,2.5,1.97,1.77,1,2,,I1,0,,1,,
2025-12-14,Bologna,Juventus,2.87,3.16,2.51,2.5,2.2,1.63,0,1,,I1,0,,0,,
2025-12-15,Roma,Como,2.15,3.17,3.53,2.5,2.19,1.64,1,0,,I1,0,,-0.25,,
2025-12-20,Lazio,Cremonese,1.61,3.76,5.69,2.5,2.0,1.76,0,0,,I1,0,,-0.75,,
2025-12-20,Juventus,Roma,1.97,3.22,4.12,2.5,2.27,1.59,2,1,,I1,0,,-0.5,,
2025-12-21,Cagliari,Pisa,2.17,3.14,3.53,2.5,2.35,1.56,2,2,,I1,0,,-0.25,,
2025-12-21,Sassuolo,Torino,2.34,3.1,3.19,2.5,2.18,1.64,0,1,,I1,0,,-0.25,,
2025-12-21,Fiorentina,Udinese,2.16,3.26,3.4,2.5,2.1,1.69,5,1,,I1,0,,-0.25,,
2025-12-21,Genoa,Atalanta,3.99,3.35,1.94,2.5,2.07,1.71,0,1,,I1,0,,0.5,,
2025-12-27,Parma,Fiorentina,3.33,3.1,2.27,2.5,2.2,1.64,1,0,,I1,0,,0.25,,
2025-12-27,Lecce,Como,4.58,3.35,1.82,2.5,2.25,1.6,0,3,,I1,0,,0.5,,
2025-12-27,Torino,Cagliari,1.94,3.28,4.09,2.5,2.14,1.66,1,2,,I1,0,,-0.5,,
2025-12-27,Udinese,Lazio,3.06,3.05,2.43,2.5,2.24,1.61,1,1,,I1,0,,0.25,,
2025-12-27,Pisa,Juventus,6.91,4.19,1.46,2.5,1.92,1.83,0,2,,I1,0,,1,,
2025-12-28,Milan,Verona,1.37,4.7,8.4,2.5,1.81,1.94,3,0,,I1,0,,-1.25,,
2025-12-28,Cremonese,Napoli,6.21,3.84,1.55,2.5,2.04,1.73,0,2,,I1,0,,1,,
2025-12-28,Bologna,Sassuolo,1.74,3.58,4.73,2.5,1.98,1.77,1,1,,I1,0,,-0.75,,
2025-12-28,Atalanta,Inter,3.39,3.52,2.05,2.5,1.74,2.02,0,1,,I1,0,,0.5,,
2025-12-29,Roma,Genoa,1.6,3.58,6.05,2.5,2.32,1.56,3,1,,I1,0,,-0.75,,
2026-01-02,Cagliari,Milan,6.21,3.9,1.55,2.5,2.03,1.74,0,1,,I1,0,,1,,
2026-01-03,Como,Udinese,1.71,3.65,4.94,2.5,1.98,1.78,1,0,,I1,0,,-0.75,,
2026-01-03,Genoa,Pisa,1.87,3.15,4.74,2.5,2.5,1.49,1,1,,I1,0,,-0.5,,
2026-01-03,Sassuolo,Parma,1.9,3.33,4.2,2.5,2.05,1.72,1,1,,I1,0,,-0.5,,
2026-01-03,Juventus,Lecce,1.26,5.52,11.91,2.5,1.78,1.96,1,1,,I1,0,,-1.5,,
2026-01-03,Atalanta,Roma,2.23,3.22,3.28,2.5,2.04,1.72,1,0,,I1,0,,-0.25,,
2026-01-04,Lazio,Napoli,3.34,3.01,2.31,2.5,2.52,1.49,0,2,,I1,0,,0.25,,
2026-01-04,Fiorentina,Cremonese,1.75,3.55,4.65,2.5,1.99,1.76,1,0,,I1,0,,-0.5,,
2026-01-04,Verona,Torino,2.6,3.0,2.86,2.5,2.41,1.52,0,3,,I1,0,,0,,
2026-01-04,Inter,Bologna,1.38,4.75,7.63,2.5,1.69,2.09,3,1,,I1,0,,-1.25,,
2026-01-06,Pisa,Como,5.15,3.43,1.74,2.5,2.18,1.64,0,3,,I1,0,,0.75,,
2026-01-06,Lecce,Roma,5.22,3.4,1.74,2.5,2.26,1.6,0,2,,I1,0,,0.75,,
2026-01-06,Sassuolo,Juventus,5.04,3.74,1.68,2.5,1.92,1.84,0,3,,I1,0,,0.75,,
2026-01-07,Bologna,Atalanta,2.71,3.3,2.57,2.5,1.92,1.83,0,2,,I1,0,,0,,
2026-01-07,Napoli,Verona,1.34,4.72,9.56,2.5,2.01,1.75,2,2,,I1,0,,-1.25,,
2026-01-07,Lazio,Fiorentina,2.39,3.1,3.12,2.5,2.23,1.62,2,2,,I1,0,,-0.25,,
2026-01-07,Parma,Inter,7.96,4.96,1.36,2.5,1.61,2.24,0,2,,I1,0,,1.5,,
2026-01-07,Torino,Udinese,2.3,3.04,3.36,2.5,2.28,1.59,1,2,,I1,0,,-0.25,,
2026-01-08,Cremonese,Cagliari,2.35,3.12,3.12,2.5,2.24,1.61,2,2,,I1,0,,-0.25,,
2026-01-08,Milan,Genoa,1.41,4.34,8.0,2.5,1.98,1.77,1,1,,I1,0,,-1.25,,
2026-01-10,Como,Bologna,1.93,3.34,4.02,2.5,2.07,1.71,1,1,,I1,0,,-0.5,,
2026-01-10,Udinese,Pisa,1.86,3.32,4.49,2.5,2.27,1.59,2,2,,I1,0,,-0.5,,
2026-01-10,Roma,Sassuolo,1.54,3.97,6.3,2.5,1.97,1.78,2,0,,I1,0,,-1,,
2026-01-10,Atalanta,Torino,1.6,3.9,5.54,2.5,1.81,1.94,2,0,,I1,0,,-1,,
2026-01-11,Lecce,Parma,2.66,2.95,2.88,2.5,2.58,1.47,1,2,,I1,0,,0,,
2026-01-11,Fiorentina,Milan,3.67,3.4,2.01,2.5,1.96,1.79,1,1,,I1,0,,0.5,,
2026-01-11,Verona,Lazio,3.35,2.99,2.31,2.5,2.48,1.51,0,1,,I1,0,,0.25,,
